product_id,category,sales,rating,review_count,views,added_to_cart,wishlist_adds_product
prod_561,Others,707,3.5,206,6538,194,101
prod_562,Grains,719,3.8,136,4015,132,124
prod_563,Others,1872,4.8,220,2454,470,233
prod_564,Others,981,4,72,4512,202,255
prod_565,Fruits,603,3.6,305,7935,123,217
prod_566,Grains,1981,4.1,389,7680,293,384
prod_567,Vegetables,875,3.9,280,5418,143,330
prod_568,Beverages,1283,4.6,189,2098,308,237
prod_569,Dairy,1580,4.7,467,1782,372,368
prod_570,Others,299,4.4,235,3315,395,319
prod_571,Beverages,1848,3.5,217,4404,239,165
prod_572,Dairy,1986,4,183,1720,164,78
prod_573,Vegetables,1689,5,113,6163,396,84
prod_574,Snacks,1051,4.1,414,2091,188,140
prod_575,Beverages,1704,3.8,227,6684,132,99
prod_576,Meat,583,4.8,217,3746,425,371
prod_577,Spices,1186,4.7,399,4860,216,267
prod_578,Grains,1691,4.9,385,4840,211,271
prod_579,Others,1693,3.6,493,2443,367,102
prod_580,Fruits,1499,4.8,154,2578,201,276
prod_581,Fruits,1852,3.9,71,7680,293,134
prod_582,Spices,1277,4,423,614,349,344
prod_583,Snacks,1437,4.3,130,6061,240,146
prod_584,Vegetables,1413,4.3,300,1749,247,184
prod_585,Others,1139,4,434,5124,159,330
prod_586,Grains,966,4.7,182,2138,332,62
prod_587,Vegetables,576,4.5,196,799,142,142
prod_588,Vegetables,1030,4.7,380,6752,288,179
prod_589,Beverages,1679,3.8,71,1640,447,364
prod_590,Grains,559,4.2,497,7582,237,183
prod_591,Meat,357,4.5,449,5500,296,254
prod_592,Meat,322,4.7,191,611,182,203
prod_593,Meat,1639,4.5,471,7156,240,148
prod_594,Snacks,1530,5,232,4250,418,187
prod_595,Grains,674,4.9,408,3441,335,123
prod_596,Snacks,836,3.7,438,2359,236,300
prod_597,Vegetables,1206,4.5,342,765,128,304
prod_598,Meat,1119,4.4,50,7208,246,322
prod_599,Others,1338,3.9,238,771,451,94
prod_600,Vegetables,587,4.1,90,2846,271,391
prod_601,Dairy,1322,4.3,392,4839,125,212
prod_602,Dairy,114,3.7,266,6953,419,252
prod_603,Dairy,896,4.6,245,2396,343,238
prod_604,Dairy,1646,4.9,464,7429,348,310
prod_605,Snacks,593,4.1,212,4286,140,69
prod_606,Beverages,229,4.6,357,5762,116,81
prod_607,Dairy,709,4.8,411,1471,144,159
prod_608,Vegetables,555,4.3,354,7619,304,279
prod_609,Spices,1614,3.6,254,3085,446,210
prod_610,Others,1168,4.9,168,2867,381,378
prod_611,Spices,1970,4.3,101,6827,439,273
prod_612,Fruits,482,4.4,432,5339,457,196
prod_613,Meat,1899,3.8,173,5137,315,126
prod_614,Snacks,230,4.8,409,1870,393,186
prod_615,Grains,856,5,415,704,148,262
prod_616,Dairy,470,3.7,438,1575,470,190
prod_617,Dairy,143,3.5,51,1215,326,82
prod_618,Meat,730,3.9,228,3898,412,363
prod_619,Dairy,1599,4.9,415,2361,354,61
prod_620,Dairy,515,4.1,443,1624,368,226
prod_621,Vegetables,397,4.1,63,4618,245,182
prod_622,Dairy,118,5,468,5026,451,246
prod_623,Others,1660,3.9,395,5503,471,331
prod_624,Meat,461,3.6,287,7099,246,53
prod_625,Meat,916,4.4,466,4155,155,346
prod_626,Meat,1492,5,455,3156,460,127
prod_627,Others,1332,4.7,348,6700,113,76
prod_628,Meat,544,3.8,312,7463,441,361
prod_629,Spices,1210,4,320,3258,174,83
prod_630,Spices,1280,4,442,2595,104,104
prod_631,Spices,139,4.7,375,1373,434,162
prod_632,Vegetables,1906,3.8,349,1662,391,96
prod_633,Others,1019,4.5,446,7103,119,359
prod_634,Spices,1706,4,217,4281,218,282
prod_635,Dairy,1887,3.5,254,3641,483,89
prod_636,Others,1273,4.6,259,1351,424,96
prod_637,Spices,1176,4.4,168,2212,276,191
prod_638,Spices,433,4.8,327,2628,134,211
prod_639,Spices,352,4.1,355,7634,119,365
prod_640,Dairy,143,4.1,88,2202,313,195
prod_641,Dairy,253,4.2,258,7210,116,103
prod_642,Vegetables,618,3.8,427,5199,192,224
prod_643,Fruits,1121,4.4,344,938,114,320
prod_644,Fruits,1057,4.2,453,3611,469,276
prod_645,Grains,1184,3.9,212,2247,500,96
prod_646,Meat,1297,3.7,354,2316,269,154
prod_647,Snacks,1473,4.6,459,1751,307,113
prod_648,Vegetables,106,3.9,240,2587,406,62
prod_649,Snacks,1006,4.6,288,6947,156,362
prod_650,Fruits,1896,3.7,161,6011,337,130
prod_651,Snacks,1819,5,480,3885,414,373
prod_652,Spices,1507,3.5,329,845,182,147
prod_653,Fruits,1315,3.6,290,5754,324,255
prod_654,Vegetables,1235,3.6,254,688,199,247
prod_655,Fruits,1267,3.8,435,2201,106,58
prod_656,Vegetables,905,3.5,431,4445,469,378
prod_657,Grains,1648,4,389,7295,262,142
prod_658,Vegetables,449,3.7,229,2752,193,161
prod_659,Spices,804,4.9,391,5123,272,102
prod_660,Beverages,1921,3.7,431,4738,304,318
prod_661,Fruits,1890,4.4,135,2803,175,362
prod_662,Meat,1015,4.4,102,6988,381,338
prod_663,Snacks,1087,3.8,110,3192,403,132
prod_664,Spices,1131,4.5,71,5029,309,178
prod_665,Grains,582,3.6,356,3911,395,304
prod_666,Grains,1801,3.8,345,2179,261,397
prod_667,Grains,279,3.9,62,4099,291,105
prod_668,Grains,264,3.7,119,7641,489,363
prod_669,Vegetables,925,4.7,176,4395,405,282
prod_670,Fruits,1225,3.7,321,1381,166,192
prod_671,Others,1851,4.8,462,6721,344,345
prod_672,Dairy,1398,4.3,288,5683,335,314
prod_673,Snacks,1761,4.9,134,1506,215,143
prod_674,Others,528,4.1,261,6940,168,344
prod_675,Snacks,1268,4.6,236,6521,117,98
prod_676,Fruits,542,4.4,395,7720,382,116
prod_677,Grains,1314,3.9,477,3059,276,219
prod_678,Beverages,1017,4.5,146,4553,470,307
prod_679,Others,1415,4.9,350,6205,398,311
prod_680,Grains,1922,4.2,388,1548,312,117
prod_681,Grains,843,4.4,276,7657,452,77
prod_682,Snacks,267,4.7,421,1181,178,262
prod_683,Meat,1517,4.2,102,3083,108,100
prod_684,Grains,950,3.6,348,4590,410,89
prod_685,Grains,1402,4.6,76,6685,108,128
prod_686,Beverages,1288,4.4,313,7626,189,333
prod_687,Dairy,1118,3.7,170,1128,162,83
prod_688,Dairy,1666,4.3,376,6345,235,265
prod_689,Snacks,1956,3.7,404,1294,459,79
prod_690,Snacks,932,4.7,126,4919,487,323
prod_691,Snacks,701,4.8,434,3619,426,262
prod_692,Meat,640,3.7,331,1293,451,328
prod_693,Snacks,560,4.6,462,6932,132,68
prod_694,Others,1392,3.8,321,7215,463,108
prod_695,Beverages,838,4.8,312,3145,196,241
prod_696,Grains,133,4.9,272,7734,276,57
prod_697,Grains,1576,3.6,439,5907,313,366
prod_698,Vegetables,1772,4.6,242,6074,402,319
prod_699,Vegetables,1111,4.8,163,7139,338,151
prod_700,Spices,801,4.4,353,6682,500,380
prod_701,Vegetables,209,4.7,137,2760,112,346
prod_702,Spices,640,3.9,142,1877,478,325
prod_703,Dairy,1450,4.4,274,2363,302,128
prod_704,Spices,1256,3.6,318,2787,380,117
prod_705,Others,449,4,400,685,204,370
prod_706,Grains,1851,4.3,341,6822,222,75
prod_707,Meat,1926,4.8,69,7367,375,299
prod_708,Spices,1035,4.2,494,4180,424,383
prod_709,Beverages,915,3.9,131,2493,463,57
prod_710,Dairy,446,3.5,155,7743,236,389
prod_711,Fruits,233,4.6,173,3071,298,191
prod_712,Vegetables,1564,4.7,181,3632,331,314
prod_713,Vegetables,573,3.7,81,7669,433,217
prod_714,Fruits,1551,3.8,464,7773,182,233
prod_715,Meat,1926,5,163,4146,330,84
prod_716,Meat,1745,4.6,53,2175,147,334
prod_717,Dairy,1525,4.1,145,1744,382,129
prod_718,Meat,1567,4.8,421,914,449,380
prod_719,Meat,1714,3.8,144,7978,188,75
prod_720,Grains,1479,3.6,410,5699,469,363
prod_721,Dairy,719,5,146,6043,286,97
prod_722,Spices,1324,3.8,486,6991,191,376
prod_723,Snacks,988,3.9,457,3734,345,113
prod_724,Others,1304,4.8,471,2773,388,136
prod_725,Fruits,1216,4.7,401,6532,191,53
prod_726,Beverages,191,4.2,300,1322,447,321
prod_727,Others,472,3.9,142,2967,366,121
prod_728,Others,131,3.8,467,7579,203,166
prod_729,Vegetables,1973,4.6,165,2914,379,274
prod_730,Vegetables,1443,4.1,91,5977,154,144
prod_731,Snacks,1136,4.7,77,5812,456,370
prod_732,Snacks,765,4.6,440,4361,394,332
prod_733,Vegetables,1998,4.8,127,1490,206,334
prod_734,Meat,1389,4.3,134,7507,442,68
prod_735,Vegetables,260,4.7,222,6537,296,383
prod_736,Beverages,357,4.1,378,7516,286,266
prod_737,Meat,1174,3.7,327,5650,487,246
prod_738,Vegetables,639,4.7,246,7983,498,255
prod_739,Meat,916,3.9,76,2189,478,202
prod_740,Fruits,1443,4,402,7860,134,371
prod_741,Meat,665,3.5,237,688,404,380
prod_742,Snacks,1032,3.7,184,1351,311,200
prod_743,Vegetables,820,4.7,457,2712,179,264
prod_744,Snacks,1694,3.5,312,708,256,147
prod_745,Beverages,1469,3.5,72,3587,472,387
prod_746,Beverages,1893,3.9,145,4653,263,320
prod_747,Fruits,1830,4.3,278,5997,124,173
prod_748,Grains,340,4.1,307,7007,402,178
prod_749,Vegetables,743,3.5,256,3400,399,288
prod_750,Grains,1250,3.8,466,3077,447,248
prod_751,Beverages,625,4.5,474,4676,222,349
prod_752,Fruits,1454,3.5,468,4690,127,286
prod_753,Dairy,588,3.8,163,4166,157,387
prod_754,Snacks,1746,4.9,143,1845,296,207
prod_755,Grains,1332,4.2,360,1861,431,395
prod_756,Grains,1113,4.5,381,4695,265,200
prod_757,Dairy,1516,4.4,156,1912,125,74
prod_758,Others,735,3.8,145,1223,335,82
prod_759,Spices,1254,3.7,414,1158,375,352
prod_760,Dairy,1086,4.7,340,6298,261,224
prod_761,Grains,249,4.9,278,4676,169,254
prod_762,Meat,1450,4.6,476,1092,305,347
prod_763,Spices,517,4.2,151,5346,139,314
prod_764,Meat,1730,4,430,2120,133,295
prod_765,Snacks,1024,5,188,7027,107,162
prod_766,Meat,1305,4.7,76,1025,442,333
prod_767,Beverages,1482,3.9,135,7942,184,237
prod_768,Dairy,1594,4.3,192,5300,274,148
prod_769,Fruits,1193,4.5,274,6359,257,117
prod_770,Others,254,4.5,154,7618,167,250
prod_771,Vegetables,1219,3.7,221,2250,142,311
prod_772,Fruits,1170,4.1,114,6503,269,120
prod_773,Snacks,1635,3.9,489,4034,260,322
prod_774,Meat,755,4.2,370,6437,376,268
prod_775,Beverages,386,4,221,5513,164,352
prod_776,Dairy,482,3.9,309,7380,190,361
prod_777,Snacks,1155,3.9,331,4467,260,400
prod_778,Vegetables,1640,3.9,331,3244,477,92
prod_779,Grains,380,4.5,160,552,216,307
prod_780,Others,1543,3.6,460,1955,279,187
prod_781,Spices,479,3.6,216,5596,402,294
prod_782,Dairy,1223,3.6,426,2657,370,169
prod_783,Others,1012,4.4,352,4049,459,352
prod_784,Beverages,1194,4.7,484,1392,383,209
prod_785,Grains,1483,4,109,3367,275,317
prod_786,Beverages,724,4.3,472,7358,104,311
prod_787,Meat,1022,3.6,86,1540,415,285
prod_788,Grains,327,4.7,250,5219,325,361
prod_789,Spices,1818,4,109,1240,451,375
prod_790,Fruits,1030,4.7,364,6174,499,326
prod_791,Beverages,217,3.8,338,773,346,190
prod_792,Vegetables,1894,4.4,451,2496,103,382
prod_793,Dairy,795,4.5,54,1098,471,267
prod_794,Grains,696,4,442,5566,316,87
prod_795,Fruits,1506,4.5,52,2903,285,286
prod_796,Beverages,1065,4.3,366,7722,418,313
prod_797,Vegetables,1266,4.8,418,2637,363,309
prod_798,Beverages,1669,4.1,224,7718,329,265
prod_799,Spices,469,4.1,439,4771,275,238
prod_800,Spices,408,4.7,312,2477,259,349
prod_801,Grains,1391,4.4,338,720,469,176
prod_802,Dairy,287,4.9,413,2514,209,310
prod_803,Meat,599,4.3,189,6794,480,128
prod_804,Vegetables,883,4.7,135,2573,134,265
prod_805,Others,722,4.2,465,7258,204,144
prod_806,Fruits,1831,4.3,480,5671,236,329
prod_807,Snacks,924,4.2,376,3011,385,392
prod_808,Grains,1865,4.7,471,2053,340,98
prod_809,Snacks,146,4.6,306,3440,358,174
prod_810,Vegetables,619,3.6,83,6373,298,244
prod_811,Spices,181,4.5,215,6303,123,292
prod_812,Others,1816,4.6,329,4866,401,108
prod_813,Fruits,468,4.6,260,3038,144,330
prod_814,Grains,565,3.6,52,1379,408,371
prod_815,Fruits,371,4.4,280,5187,289,348
prod_816,Beverages,1583,3.8,446,7690,425,338
prod_817,Meat,1991,5,229,4948,256,400
prod_818,Spices,1320,4.6,253,5992,221,316
prod_819,Grains,1803,3.7,379,3984,186,336
prod_820,Dairy,1025,4.4,201,3421,449,155
prod_821,Meat,408,4,297,2337,282,96
prod_822,Fruits,1934,3.8,360,5902,383,167
prod_823,Meat,773,4.4,217,3834,190,202
prod_824,Spices,966,4.8,221,2810,459,228
prod_825,Meat,1884,4.9,51,1516,378,279
prod_826,Fruits,1377,4.2,453,7204,169,121
prod_827,Fruits,1004,4.7,96,5705,219,198
prod_828,Meat,1201,4.7,124,6858,235,314
prod_829,Snacks,309,3.9,220,1243,384,368
prod_830,Beverages,1939,4.6,252,4489,366,347
prod_831,Meat,785,5,249,2861,316,214
prod_832,Meat,1465,3.5,67,3340,153,244
prod_833,Vegetables,1738,4.4,450,6079,377,124
prod_834,Grains,1242,5,388,4700,383,217
prod_835,Snacks,1036,3.7,99,2669,435,188
prod_836,Snacks,1840,4,119,4748,453,261
prod_837,Dairy,1220,4.7,212,7224,304,165
prod_838,Spices,192,4.8,234,1513,232,198
prod_839,Beverages,1250,4.4,113,7285,443,65
prod_840,Meat,555,4.1,63,3042,115,187
prod_841,Grains,584,4,418,4631,220,376
prod_842,Vegetables,932,4,63,2301,380,394
prod_843,Meat,1177,4.4,124,3543,267,236
prod_844,Snacks,1056,4.4,354,2405,234,65
prod_845,Meat,850,4.6,275,2152,390,165
prod_846,Dairy,1112,4.3,160,4375,331,338
prod_847,Others,1961,4.6,62,7531,121,111
prod_848,Others,1343,4,354,6601,279,355
prod_849,Meat,962,3.9,289,5511,297,273
prod_850,Beverages,1404,4.6,335,7949,319,64
prod_851,Snacks,143,3.9,298,2130,312,135
prod_852,Spices,255,4.4,402,6499,214,86
prod_853,Dairy,694,3.6,100,6446,240,357
prod_854,Fruits,1177,4.8,224,4751,393,90
prod_855,Vegetables,1826,4.3,469,5260,285,391
prod_856,Grains,1126,4,193,4503,267,91
prod_857,Grains,249,3.8,121,7532,181,354
prod_858,Spices,951,3.9,128,4593,248,50
prod_859,Others,1927,4,288,4364,339,395
prod_860,Others,1185,4.1,409,1620,287,92
prod_861,Snacks,1759,3.5,290,1016,139,357
prod_862,Grains,1941,4.8,343,3965,364,159
prod_863,Snacks,1349,3.5,83,6096,388,68
prod_864,Dairy,1137,4,56,2442,356,109
prod_865,Dairy,1477,4.3,267,1397,120,133
prod_866,Fruits,1258,4.2,261,915,239,71
prod_867,Vegetables,819,4.9,406,1235,180,201
prod_868,Beverages,958,4,426,1440,440,372
prod_869,Spices,1272,4.3,108,3729,388,385
prod_870,Grains,599,3.8,225,1314,316,247
prod_871,Others,309,4.8,199,5859,497,220
prod_872,Beverages,548,4.3,131,4139,390,64
prod_873,Spices,1431,4.4,221,6073,431,320
prod_874,Beverages,398,4.7,240,7745,384,375
prod_875,Others,939,4.9,382,869,485,363
prod_876,Grains,917,4.4,141,5246,311,388
prod_877,Snacks,516,3.6,454,3808,113,196
prod_878,Dairy,1571,4.1,131,840,222,357
prod_879,Fruits,1079,3.5,461,1146,203,133
prod_880,Spices,407,3.7,136,2507,366,67
prod_881,Spices,897,4.7,84,4168,230,226
prod_882,Beverages,1982,4.4,345,4982,218,70
prod_883,Spices,1029,4.1,334,740,363,75
prod_884,Fruits,1496,4.2,336,866,240,212
prod_885,Meat,1777,4.5,310,2145,465,75
prod_886,Beverages,555,4.3,69,4872,122,77
prod_887,Others,1664,4.7,53,4719,439,253
prod_888,Others,1655,4,301,4003,211,377
prod_889,Beverages,417,3.8,295,4881,469,77
prod_890,Grains,1152,3.8,321,5242,324,320
prod_891,Beverages,1794,4.2,367,704,166,199
prod_892,Fruits,172,4.9,87,1073,303,384
prod_893,Fruits,1420,4.8,96,2887,139,168
prod_894,Spices,1905,4.9,238,5278,121,379
prod_895,Fruits,339,3.8,396,5200,438,389
prod_896,Fruits,113,4.4,127,603,253,64
prod_897,Vegetables,676,4.5,154,5810,500,140
prod_898,Beverages,699,3.9,376,3043,342,134
prod_899,Fruits,334,3.5,256,3219,410,362
prod_900,Fruits,265,4,209,1321,107,337
prod_901,Vegetables,775,4.9,191,6589,322,289
prod_902,Beverages,999,4.9,474,5106,430,384
prod_903,Dairy,326,4.8,143,7709,291,260
prod_904,Others,100,3.6,164,4875,427,64
prod_905,Others,1163,4.6,239,4936,423,132
prod_906,Grains,1447,3.9,139,1125,304,373
prod_907,Dairy,1969,4.3,411,5443,132,288
prod_908,Fruits,1676,4.1,422,2126,488,318
prod_909,Spices,1960,5,235,7240,160,345
prod_910,Others,1559,4.6,498,4683,493,368
prod_911,Meat,1125,3.7,207,5113,315,140
prod_912,Beverages,1151,4.5,473,1778,318,50
prod_913,Fruits,1330,4.7,470,6202,230,333
prod_914,Grains,358,4.3,485,4482,303,91
prod_915,Grains,1230,4.7,402,7891,357,373
prod_916,Spices,1758,4,260,7456,319,399
prod_917,Grains,449,4.2,220,5260,186,80
prod_918,Snacks,615,4.2,149,3037,421,164
prod_919,Snacks,1523,4.3,481,7395,407,177
prod_920,Beverages,477,4.4,431,1908,209,129
prod_921,Beverages,304,5,251,1420,111,264
prod_922,Beverages,1006,3.9,120,3747,148,393
prod_923,Snacks,1276,4.1,158,4880,407,173
prod_924,Spices,1387,4.1,62,6165,489,235
prod_925,Dairy,916,4.6,276,7843,152,243
prod_926,Snacks,289,4.2,107,805,426,339
prod_927,Beverages,434,4.8,130,2931,218,335
prod_928,Beverages,142,4,456,5676,325,346
prod_929,Meat,722,3.6,207,7918,348,361
prod_930,Dairy,111,4.4,408,956,174,243
prod_931,Snacks,898,5,479,3110,294,54
prod_932,Beverages,592,4.4,252,2384,433,188
prod_933,Spices,265,4.1,177,6435,253,315
prod_934,Grains,693,4.4,289,1926,251,308
prod_935,Meat,459,3.7,347,710,153,284
prod_936,Grains,1102,4.2,53,6661,338,56
prod_937,Others,1186,4.8,268,3570,271,236
prod_938,Snacks,1221,5,335,7996,425,131
prod_939,Others,1212,4.9,290,3860,254,155
prod_940,Others,584,4.9,467,1936,388,267
prod_941,Spices,1980,3.8,132,6801,213,180
prod_942,Beverages,1697,4.1,481,1849,234,247
prod_943,Others,832,3.9,253,3627,281,255
prod_944,Dairy,1571,4.8,154,1416,363,323
prod_945,Fruits,907,5,268,3545,442,94
prod_946,Grains,609,4.8,404,3672,449,55
prod_947,Others,445,5,275,3067,282,368
prod_948,Spices,296,5,146,3616,168,279
prod_949,Others,1649,4.7,76,6144,280,205
prod_950,Beverages,1810,4.2,446,6628,217,138
prod_951,Spices,676,4,168,6169,180,215
prod_952,Grains,1475,4.4,297,4944,255,129
prod_953,Meat,1603,4,215,7458,482,140
prod_954,Dairy,1367,3.9,303,1118,443,162
prod_955,Vegetables,1501,4.1,280,3225,145,119
prod_956,Vegetables,1714,4.2,237,3792,406,323
prod_957,Meat,707,5,433,5220,393,358
prod_958,Snacks,781,4.7,148,5778,298,233
prod_959,Meat,817,3.8,215,1416,115,363
prod_960,Grains,1125,4.4,450,3988,427,180
prod_961,Others,1621,3.8,203,7096,327,172
prod_962,Grains,1757,5,370,7592,158,354
prod_963,Dairy,651,4.6,283,6613,288,106
prod_964,Dairy,1192,4,459,4416,262,313
prod_965,Vegetables,499,4.3,441,5977,171,308
prod_966,Fruits,1441,4.6,149,1594,183,80
prod_967,Meat,514,4.2,180,4255,500,344
prod_968,Beverages,1033,3.6,186,6164,180,155
prod_969,Others,438,4.9,378,1805,231,62
prod_970,Spices,1793,3.8,218,5761,470,99
prod_971,Beverages,1274,5,377,2527,379,218
prod_972,Grains,1833,4,258,4529,400,386
prod_973,Grains,1767,4.9,71,4660,378,176
prod_974,Spices,1157,4.4,178,650,397,107
prod_975,Beverages,762,4.1,179,1801,126,114
prod_976,Vegetables,714,4.5,180,2313,295,311
prod_977,Vegetables,369,4.1,278,3663,233,102
prod_978,Meat,321,3.7,159,547,366,80
prod_979,Beverages,788,5,341,4672,462,182
prod_980,Dairy,1172,3.9,343,2991,404,258
prod_981,Vegetables,1730,4.7,209,1242,330,115
prod_982,Dairy,1362,4.5,55,6353,129,304
prod_983,Grains,1800,3.8,126,7811,305,139
prod_984,Snacks,870,4,231,5494,243,245
prod_985,Spices,1776,4.3,329,5841,460,228
prod_986,Vegetables,225,4.5,190,5912,276,263
prod_987,Vegetables,1395,4.6,411,3256,333,341
prod_988,Others,1885,4.8,290,6555,382,206
prod_989,Spices,1588,4.5,309,7943,318,209
prod_990,Meat,1421,4.1,68,6907,399,168
prod_991,Fruits,237,4.4,458,1134,167,53
prod_992,Spices,612,4,289,1525,500,159
prod_993,Beverages,1961,3.9,498,7415,370,266
prod_994,Meat,1624,3.8,446,756,227,148
prod_995,Meat,1230,3.5,489,5419,375,396
prod_996,Snacks,696,3.8,225,3113,492,72
prod_997,Meat,589,3.6,354,5466,107,385
prod_998,Fruits,1620,4.9,144,5502,490,167
prod_999,Dairy,463,3.6,423,1691,236,274
prod_1000,Beverages,310,3.7,394,4479,444,337
prod_1001,Snacks,654,3.7,233,587,110,308
prod_1002,Beverages,1743,3.6,355,7097,180,151
prod_1003,Beverages,873,4,139,579,229,78
prod_1004,Dairy,1096,4.7,334,4374,171,90
prod_1005,Dairy,131,3.8,435,7560,116,303
prod_1006,Spices,1085,4.2,236,6759,339,265
prod_1007,Grains,1001,4.7,94,1388,312,153
prod_1008,Vegetables,1247,4.5,138,7980,281,266
prod_1009,Dairy,1269,4.7,232,3446,470,394
prod_1010,Grains,242,4.5,132,2118,458,284
prod_1011,Grains,884,4.9,292,7512,337,331
prod_1012,Fruits,586,4.9,190,5032,352,365
prod_1013,Meat,1215,3.8,456,3977,480,312
prod_1014,Spices,1936,3.8,112,3581,376,116
prod_1015,Snacks,1472,4.3,307,4163,442,246
prod_1016,Snacks,1856,4.5,188,1349,245,169
prod_1017,Beverages,1654,3.9,295,7282,129,271
prod_1018,Grains,957,5,439,1850,423,363
prod_1019,Others,1114,4.3,241,3876,194,167
prod_1020,Vegetables,1595,3.5,162,3226,141,204
prod_1021,Spices,1216,4.6,262,3504,277,275
prod_1022,Meat,1419,4.7,375,1242,118,115
prod_1023,Snacks,339,4.1,331,3521,291,51
prod_1024,Grains,1283,4.6,305,7781,472,242
prod_1025,Dairy,1903,3.7,61,4888,214,327
prod_1026,Dairy,1374,4.4,262,4485,271,272
prod_1027,Snacks,1642,4.7,228,968,394,233
prod_1028,Meat,1067,4.6,477,1086,436,298
prod_1029,Beverages,1221,4.4,188,5456,183,366
prod_1030,Meat,1409,4.7,91,5959,354,279
prod_1031,Meat,725,4.5,144,5017,313,122
prod_1032,Beverages,541,4.1,375,2088,332,395
prod_1033,Beverages,205,4.3,62,7424,360,374
prod_1034,Fruits,479,3.8,385,7292,109,100
prod_1035,Vegetables,280,4.4,363,3474,110,83
prod_1036,Snacks,1447,4.9,410,5540,496,197
prod_1037,Dairy,293,4.2,377,2095,270,195
prod_1038,Grains,549,4.7,155,6534,365,76
prod_1039,Snacks,983,3.7,81,574,427,270
prod_1040,Vegetables,1437,4.4,315,3716,258,294
prod_1041,Beverages,1175,4.7,268,839,149,158
prod_1042,Grains,233,4.5,271,6417,418,128
prod_1043,Fruits,1377,3.6,230,2530,448,150
prod_1044,Others,1583,4.6,184,557,413,82
prod_1045,Others,929,3.8,347,501,268,143
prod_1046,Others,1922,4.2,368,2059,189,55
prod_1047,Grains,225,4.9,177,5625,272,219
prod_1048,Fruits,1373,4.7,425,5108,240,200
prod_1049,Beverages,1810,4.1,134,4411,177,256
prod_1050,Grains,388,4.1,405,3359,353,319
prod_1051,Vegetables,1044,4.4,140,3712,248,204
prod_1052,Snacks,370,3.5,239,6897,150,278
prod_1053,Spices,1603,4,312,2977,339,318
prod_1054,Dairy,588,4.8,407,2852,294,344
prod_1055,Fruits,1178,4.2,475,7716,132,324
prod_1056,Dairy,360,4,61,1257,363,285
prod_1057,Others,152,4.8,69,6033,471,230
prod_1058,Meat,922,4.3,352,6287,346,228
prod_1059,Beverages,362,4,374,4573,486,276
prod_1060,Snacks,1046,3.8,160,1506,128,143
prod_1061,Vegetables,678,3.5,279,5109,129,122
prod_1062,Snacks,1728,4.1,266,7453,304,61
prod_1063,Beverages,160,3.8,319,6753,279,170
prod_1064,Grains,1599,3.6,240,1523,232,225
prod_1065,Spices,247,3.6,268,6078,457,331
prod_1066,Spices,1244,4.4,214,2350,460,58
prod_1067,Grains,576,4,107,1121,262,271
prod_1068,Others,1827,5,499,3626,395,163
prod_1069,Vegetables,142,4.9,249,3946,367,362
prod_1070,Meat,1243,3.7,262,7597,476,211
prod_1071,Spices,752,4.1,168,5648,440,309
prod_1072,Beverages,249,4.1,93,5018,172,348
prod_1073,Grains,682,4.3,450,1155,333,152
prod_1074,Snacks,717,5,345,1277,229,364
prod_1075,Spices,1687,4.3,301,4051,396,309
prod_1076,Beverages,753,4.8,477,2417,380,223
prod_1077,Snacks,391,4.2,477,3147,255,179
prod_1078,Grains,618,4,202,1815,261,205
prod_1079,Snacks,1338,3.9,381,7882,275,247
prod_1080,Others,1236,4.6,60,5694,191,316
prod_1081,Vegetables,1693,4.4,239,6298,125,135
prod_1082,Grains,674,4.7,378,5961,240,64
prod_1083,Beverages,1672,3.8,171,5814,240,328
prod_1084,Snacks,391,4.8,497,4751,468,266
prod_1085,Snacks,179,4.1,136,2667,158,154
